1	1706
2	997
3	708
4	580
5	485
6	432
7	372
8	342
9	292
10	293
11	276
12	211
13	227
14	196
15	183
16	179
17	199
18	179
19	152
20	149
21	147
1045	1
22	110
23	124
24	134
25	105
26	113
27	111
28	105
29	104
30	99
31	113
32	107
1056	1
33	95
34	87
1058	1
35	126
36	80
37	61
38	80
39	89
40	64
41	63
42	71
43	68
44	60
45	73
46	63
47	66
48	64
49	61
50	60
51	66
52	50
53	58
54	55
55	45
56	40
57	50
58	60
59	55
60	54
61	56
62	61
63	41
64	47
65	42
66	39
67	38
68	44
69	42
70	45
71	41
72	40
73	40
74	37
75	37
76	27
77	42
78	42
79	33
80	42
1104	1
81	29
82	30
83	22
84	39
85	42
86	33
87	34
1111	1
88	32
89	25
90	34
91	32
92	39
93	37
94	44
95	26
96	36
97	31
98	32
99	33
100	30
101	25
102	33
103	26
1127	1
104	32
105	33
106	31
107	13
108	18
109	29
110	21
111	35
112	26
113	22
114	24
115	26
116	37
117	26
118	21
119	21
120	14
121	21
122	17
123	17
124	25
125	29
126	29
127	17
128	21
129	15
130	21
131	24
132	25
133	22
134	19
135	17
136	16
137	16
138	25
139	22
140	15
141	21
142	17
143	20
144	17
145	20
146	22
147	15
148	16
149	18
150	21
151	11
152	19
153	12
154	16
155	18
156	14
157	20
158	18
159	19
160	13
161	14
162	12
163	14
164	17
165	18
166	14
1190	1
167	14
168	15
169	20
170	16
1194	1
171	19
172	11
173	15
174	12
175	10
176	11
177	12
178	23
179	11
180	18
181	16
1205	1
182	17
183	13
184	9
185	11
186	13
187	14
188	11
189	12
190	11
191	3
192	10
193	7
194	12
195	19
196	9
197	21
198	11
199	4
200	11
1224	1
201	4
202	15
203	12
204	14
205	9
206	11
207	13
208	8
209	6
210	12
211	9
212	11
213	14
1238	1
214	8
215	5
216	12
217	10
218	7
219	14
220	6
221	7
222	7
223	12
224	10
225	6
226	4
227	8
228	7
229	10
230	9
231	8
232	8
233	9
234	4
235	8
236	10
237	10
238	9
239	8
240	3
241	2
242	6
243	12
244	8
245	6
246	5
247	9
248	2
249	7
250	8
251	7
252	5
253	11
254	4
255	3
256	7
257	10
258	6
259	8
260	10
261	5
262	6
263	6
264	6
265	8
266	2
267	4
268	4
269	4
270	7
271	9
272	5
273	6
274	8
275	7
276	6
277	7
278	7
279	4
280	2
281	10
282	6
283	5
284	6
285	2
286	6
287	5
288	6
289	6
290	4
291	3
1315	1
292	11
293	4
294	3
295	9
297	6
298	8
299	5
300	8
301	4
302	5
303	5
304	6
305	4
306	10
307	3
308	10
309	3
310	4
311	2
312	9
313	1
314	7
316	4
317	8
318	10
319	13
320	5
321	10
322	3
323	4
324	4
325	5
326	4
327	7
328	4
329	3
330	5
331	9
332	2
333	3
334	4
335	4
336	4
337	4
338	2
339	1
340	5
341	7
342	2
343	2
344	4
345	6
346	8
347	8
348	1
349	3
350	3
351	2
352	4
353	7
354	5
355	4
356	4
357	5
358	3
360	3
361	4
362	3
363	3
364	5
365	3
366	2
367	4
368	5
369	3
370	4
372	3
373	4
374	6
375	4
376	2
377	2
378	3
379	3
380	2
381	3
382	1
383	5
384	1
385	6
386	6
387	5
388	6
389	2
390	3
391	5
392	3
395	5
396	1
397	3
398	1
399	1
400	5
401	4
402	2
404	4
405	5
406	1
407	2
408	3
409	5
410	2
411	3
412	1
413	3
414	6
415	2
416	5
417	1
418	4
419	2
420	3
421	2
422	3
423	2
424	3
425	3
426	2
428	2
429	4
430	3
431	2
432	3
433	3
434	2
435	2
436	3
437	3
438	1
439	2
440	2
441	3
442	1
443	1
1467	1
444	1
446	2
447	2
449	2
450	4
451	2
452	2
453	2
454	1
455	4
456	3
458	2
1482	1
459	4
460	2
461	2
462	3
464	1
465	2
466	4
467	1
469	2
470	3
471	1
472	2
473	2
474	1
475	1
476	4
477	2
478	2
479	2
480	3
481	3
483	2
485	3
486	6
488	5
490	3
492	4
494	1
495	2
496	2
497	2
498	2
499	1
501	1
503	1
1528	1
506	3
508	1
509	2
510	1
511	1
513	1
514	2
516	2
517	2
519	1
522	2
523	1
525	1
526	1
529	1
530	1
532	2
533	1
535	1
536	1
537	1
538	1
539	1
541	3
543	1
544	1
547	2
548	1
550	4
551	1
552	1
553	1
554	1
555	1
560	1
562	3
563	3
564	3
565	1
566	1
568	1
570	2
572	1
573	1
574	1
576	2
578	1
581	1
582	1
583	1
584	1
1610	1
587	1
589	1
592	1
595	1
598	1
600	1
601	1
602	2
606	1
607	1
610	2
611	1
612	1
614	1
615	1
618	1
619	1
620	2
624	1
625	1
626	2
629	1
630	1
631	1
633	1
637	1
638	1
639	1
643	1
644	1
645	1
648	1
650	2
653	1
654	1
655	1
658	3
659	1
663	1
666	1
668	1
670	3
676	1
679	1
680	1
681	3
684	1
689	2
692	2
695	1
701	2
702	1
707	1
710	1
714	1
718	1
719	1
720	1
721	1
722	1
723	1
725	1
729	1
730	1
734	1
735	1
738	1
741	1
751	1
756	1
757	1
766	1
790	1
792	1
793	1
801	1
808	1
817	1
818	2
821	1
826	1
828	1
836	1
840	1
855	1
858	1
870	1
872	1
886	1
918	1
937	1
946	1
950	1
976	1
978	1
999	1
1002	1
