1	10
16385	1
2	10
3	16
4	7
16388	1
5	9
16389	2
6	7
7	5
8	13
16392	1
9	20
10	6
11	10
16396	1
12	8
13	8
16397	1
14	10
15	8
16	1
17	12
18	5
19	12
20	9
21	13
22	15
23	5
16407	1
24	9
25	6
26	9
16410	3
27	9
28	8
16413	1
29	9
30	10
16414	2
31	16
32	10
16416	1
33	12
34	12
35	10
16419	1
36	9
37	7
38	14
39	15
40	12
41	6
16426	2
42	11
43	10
16427	1
44	8
45	8
46	6
16430	1
47	8
48	11
49	11
16433	1
50	14
51	9
16435	1
52	12
53	5
54	8
16438	2
16439	2
55	10
56	8
57	13
16441	1
58	6
59	11
60	9
61	9
16445	1
62	13
63	14
64	8
65	15
66	11
16450	1
67	11
68	8
16452	1
69	9
16453	1
70	9
71	14
16455	1
72	8
16456	1
73	14
16457	2
74	9
75	9
16459	1
76	9
77	8
16462	1
78	12
79	10
16463	1
80	12
81	12
82	11
83	10
16467	1
84	9
85	10
86	7
87	9
88	5
16472	1
89	9
90	9
91	6
16475	1
92	9
93	12
94	13
95	22
16479	1
96	14
97	9
98	11
16483	1
99	5
100	6
101	9
16485	1
102	8
103	10
16488	1
104	11
105	10
106	10
107	10
108	12
109	10
110	7
111	8
16495	1
112	10
113	10
114	3
115	13
16499	1
116	9
117	7
118	7
119	8
16503	1
120	11
121	7
122	8
123	7
16508	1
124	5
125	8
126	9
127	11
128	3
129	7
130	8
131	12
132	11
16516	1
133	4
134	6
135	4
16519	1
136	7
137	9
138	8
139	12
16524	2
140	8
141	8
142	6
16527	1
143	8
144	8
16528	1
145	8
146	10
147	6
148	14
149	14
150	5
151	9
152	7
153	8
154	12
155	8
156	5
157	7
158	6
159	8
160	6
161	8
162	8
16546	1
163	11
164	5
165	8
166	6
167	6
168	6
169	13
170	7
171	11
172	6
173	4
174	8
175	11
176	6
177	6
178	6
16562	2
179	9
180	10
181	6
182	6
183	7
184	7
185	9
16569	1
186	6
187	7
16571	1
188	8
16573	1
189	6
190	10
16574	1
191	8
16575	2
192	10
193	8
16577	1
194	9
16578	1
195	5
196	7
197	2
198	5
199	9
200	7
201	9
202	10
203	5
204	6
205	11
16589	1
16590	1
206	4
207	9
208	11
209	4
210	6
211	3
212	4
16596	1
213	11
214	5
215	6
16599	1
216	5
217	7
218	7
16603	1
219	7
220	6
16604	1
221	6
222	8
223	12
224	9
225	9
226	4
227	5
228	3
229	5
230	5
231	7
16615	1
232	6
16616	1
233	6
234	4
16618	1
235	7
16619	1
236	10
237	10
238	11
16622	1
239	8
16623	1
240	8
241	8
242	7
16627	1
243	7
244	6
16628	1
245	5
246	6
247	5
248	7
249	7
250	8
16634	1
251	5
16636	1
252	9
253	5
254	5
255	6
256	5
257	7
258	3
259	7
260	4
261	7
262	5
263	4
264	4
265	5
266	8
267	5
16651	1
268	9
16652	1
269	11
270	11
16654	1
271	3
16655	1
272	8
273	5
274	6
275	8
276	4
277	8
16661	1
278	7
16662	1
279	10
280	5
281	6
16665	1
282	3
283	9
284	9
285	11
286	14
287	2
288	6
289	6
16673	1
16674	1
290	7
291	3
292	4
293	6
294	5
295	5
296	5
297	6
298	12
299	7
300	6
301	8
302	6
303	10
304	7
305	4
306	3
16691	1
307	4
308	10
309	4
310	6
311	3
16695	1
312	9
313	6
314	10
315	5
316	9
317	8
318	3
319	4
16703	1
320	10
321	10
322	9
323	2
324	8
16708	1
325	3
326	6
327	7
328	4
329	4
16714	1
330	6
331	7
332	10
333	8
334	9
335	7
336	7
16721	1
337	8
338	6
339	10
340	13
341	2
16725	1
342	6
343	3
16728	1
344	8
16729	2
345	8
346	10
347	9
348	7
16732	1
349	7
350	10
351	6
352	4
353	2
354	4
355	6
356	9
357	5
16742	1
358	4
359	9
360	4
361	6
362	5
363	4
16747	1
364	7
16748	1
365	7
366	4
367	4
368	3
16752	1
369	9
16754	1
370	4
371	4
372	10
373	7
374	5
375	10
376	2
16760	1
377	1
378	8
379	9
16763	1
380	9
381	4
16765	1
382	2
383	3
384	3
385	7
386	5
387	7
388	3
16773	1
389	8
390	3
391	4
392	4
393	5
16777	1
394	8
395	5
396	6
397	9
16781	1
398	3
399	2
400	4
401	5
402	4
403	6
404	1
16788	1
405	9
406	2
407	11
408	4
409	8
410	12
411	7
16795	1
412	3
413	5
16797	1
414	5
415	10
416	8
16801	1
417	1
418	3
419	4
420	3
421	4
422	3
16806	1
423	3
424	3
425	6
426	2
16811	1
427	5
428	2
429	4
430	8
431	8
432	3
433	6
434	1
435	4
436	6
437	1
438	4
439	8
16823	1
440	4
441	8
442	6
16826	1
443	4
444	9
445	6
446	2
16830	1
16831	1
447	6
448	2
449	4
450	8
451	5
452	4
453	5
454	3
16838	1
455	6
16839	1
456	6
16840	1
457	5
458	5
459	4
460	4
461	8
462	6
16846	1
463	5
464	3
465	2
16850	1
466	1
467	9
16851	1
468	5
469	5
470	6
471	2
472	6
473	3
474	4
475	4
476	2
477	3
478	4
479	6
480	4
481	5
482	5
483	6
484	4
16868	1
485	4
486	1
487	3
488	6
489	8
490	2
491	2
492	6
493	3
494	1
495	5
496	3
497	3
498	7
499	9
16883	1
500	5
501	2
502	7
503	4
16888	1
505	5
506	7
507	8
508	6
16892	1
509	6
510	3
511	8
512	2
513	2
514	8
515	5
516	6
517	6
16901	1
518	3
519	6
520	7
521	1
522	3
523	1
524	5
525	8
526	3
527	6
528	2
529	3
530	8
531	3
532	2
533	6
534	3
535	6
536	9
537	7
538	4
539	6
540	3
541	3
542	4
543	7
544	4
545	8
16929	1
546	4
547	5
548	4
549	7
16934	1
550	5
551	4
552	10
16937	2
553	4
554	3
555	4
556	5
557	6
558	5
559	5
560	6
561	2
562	7
563	6
564	4
565	5
566	5
567	2
568	4
569	4
16953	1
570	6
571	7
572	4
573	9
574	6
575	1
16959	1
576	5
16960	1
577	6
578	2
579	7
580	7
581	7
582	3
583	2
584	3
585	7
586	8
587	5
588	6
589	1
590	6
591	7
592	4
593	5
16977	1
16978	1
594	4
595	2
16979	1
596	7
597	4
598	2
599	6
600	6
601	4
16985	1
602	10
603	4
604	2
605	2
606	5
16990	1
607	3
16991	1
608	1
609	6
610	2
16994	1
611	4
612	5
613	6
614	2
615	4
616	4
617	8
618	3
619	4
620	3
621	5
17005	1
622	3
623	1
624	2
626	2
17010	1
627	2
628	6
17013	1
629	2
630	3
631	4
632	5
633	3
634	1
635	4
637	5
638	7
639	4
17023	1
640	5
641	3
642	4
643	2
644	6
645	4
646	4
647	7
17031	1
648	4
649	5
650	3
651	3
17035	1
652	1
653	6
654	1
655	7
656	5
657	7
658	1
17042	1
659	4
660	4
17045	2
661	3
662	4
663	2
664	4
665	2
666	3
667	6
668	6
669	5
670	4
671	2
672	2
17056	1
673	8
674	6
675	3
676	4
17060	1
17061	1
677	4
678	5
679	6
680	3
681	2
682	3
683	6
684	8
685	6
686	3
687	4
688	4
689	3
690	1
691	4
692	3
693	9
17077	2
694	2
695	4
17079	1
696	5
697	4
698	4
699	4
700	6
701	3
702	5
703	2
17087	2
704	3
705	4
706	2
707	6
708	4
709	4
710	7
711	5
17095	1
712	4
713	5
17097	1
714	4
715	5
17099	1
716	5
717	4
718	4
719	2
720	5
721	5
17105	1
722	7
723	3
724	2
725	5
726	4
17111	1
727	3
728	10
729	3
17113	1
730	3
731	5
732	5
733	4
734	2
735	3
736	2
737	4
738	6
739	8
17123	1
740	5
741	5
742	1
743	5
744	5
745	8
746	6
17130	1
747	9
748	3
749	5
750	4
751	4
752	1
753	5
754	4
755	3
756	4
757	2
758	4
759	1
760	5
761	5
17145	1
762	1
17146	1
763	2
764	3
765	6
766	5
767	4
768	5
769	3
770	5
771	4
772	2
17156	1
773	4
774	2
775	3
776	5
777	2
17161	1
778	3
17162	1
779	1
17163	1
780	4
781	7
782	7
783	4
784	5
785	4
786	3
787	5
788	4
789	6
790	3
17174	1
791	6
792	3
793	6
794	3
795	4
17179	1
796	10
797	5
17181	1
798	5
799	3
800	4
801	3
802	3
803	7
804	4
17188	1
805	6
806	7
807	4
808	8
809	2
810	5
811	3
812	5
813	4
814	2
815	5
816	6
817	5
818	6
819	2
820	4
821	4
822	4
823	3
824	5
825	5
826	7
827	4
828	4
829	6
830	3
831	5
832	5
833	7
834	2
835	5
836	5
17220	1
837	3
838	7
839	9
17224	1
840	1
841	5
842	2
843	4
844	4
17228	1
845	6
846	3
17230	1
847	3
848	5
849	5
850	3
851	5
17235	1
853	4
17237	1
854	4
855	5
856	6
857	3
17241	1
858	6
859	4
17243	1
860	4
861	3
862	3
863	5
864	8
865	6
866	6
867	1
868	6
869	4
870	2
871	5
872	5
17256	1
873	5
874	2
875	6
17259	1
876	5
877	5
17261	1
878	3
879	7
880	10
881	2
882	2
883	4
17267	1
884	7
885	5
886	3
887	2
888	6
889	6
890	4
891	2
892	8
893	3
894	3
895	3
896	4
897	7
898	9
899	6
900	7
901	7
17285	2
902	10
17287	2
903	10
904	3
905	10
906	5
907	1
908	5
17292	1
909	1
17293	1
910	2
911	4
912	12
913	2
914	3
915	2
17299	1
916	3
917	5
918	2
17302	1
919	4
920	5
921	5
922	8
923	3
924	7
925	6
926	6
927	2
928	2
929	3
930	5
932	4
933	4
934	3
935	4
936	3
937	2
938	6
939	4
940	3
941	9
942	3
943	1
944	4
945	1
946	4
947	1
948	7
949	7
950	5
951	3
952	7
953	3
954	3
955	3
17339	1
956	8
957	3
958	5
960	3
961	4
17345	1
962	3
963	6
964	6
965	3
966	9
967	1
968	4
969	11
970	4
971	2
972	9
973	1
974	2
975	6
976	5
977	4
978	9
979	7
980	7
981	3
982	5
983	4
984	4
985	6
986	7
987	3
988	6
989	3
990	7
991	3
992	1
993	4
994	2
995	1
996	6
997	3
17381	1
998	7
999	9
1000	3
1001	5
1002	9
1003	4
1004	4
1005	4
1006	4
1007	9
1008	4
1009	3
1010	2
17394	1
1011	4
1012	6
17396	1
17397	1
1014	5
1015	5
1016	1
1017	4
1018	3
17402	1
1019	7
1020	7
1021	4
1022	9
1023	3
1024	4
17408	1
1025	2
17409	1
1026	3
1027	3
1028	5
1029	4
1030	3
1031	5
1032	6
17418	1
1034	2
1035	4
1036	4
1037	5
1038	3
1039	4
1040	7
1041	2
1042	4
1043	4
1044	7
1045	3
1046	7
1047	4
1048	6
1049	2
17433	1
1050	2
1051	1
1052	4
1053	2
1054	6
1055	3
1056	6
17440	1
1057	7
1058	4
1059	6
1060	6
1061	3
1062	2
1063	3
1064	7
1065	6
1066	5
17450	1
1067	4
1068	3
1069	2
1070	2
1071	2
1072	7
17457	1
1073	3
1074	3
1075	6
17459	1
1076	7
1077	6
1078	2
1079	1
1080	1
1081	5
1082	2
1083	3
1084	5
17469	1
1085	2
1086	4
1087	5
1088	5
1089	3
1090	3
1091	1
1092	2
1093	7
1094	4
1095	4
1096	6
17480	1
1097	4
1098	6
1099	3
1100	9
1101	1
1102	5
1103	5
1104	7
1105	1
17490	2
1106	3
1107	7
1109	2
1110	6
1111	5
1112	6
1113	9
1114	4
1115	2
1116	2
1117	8
1118	7
1119	4
1120	7
1121	5
17505	1
1122	5
1123	5
1124	8
1125	6
1126	4
1127	8
1128	5
1129	7
1130	8
1131	4
1132	4
1133	8
1134	3
1135	3
1136	3
1137	2
1138	6
1139	3
1140	6
1141	6
1142	3
1143	2
1144	8
1145	4
17529	1
1146	2
1147	5
1148	7
1149	4
17533	1
1150	9
1151	4
1152	8
17536	1
17537	1
1153	8
1154	6
1155	9
1156	4
1157	6
1158	6
17542	1
1159	6
1160	4
17545	1
1161	4
1162	8
1163	3
1164	6
17548	1
1165	1
1166	8
1167	6
1168	2
1169	11
1170	4
1171	2
1172	4
1173	2
1174	6
17558	1
1175	3
1176	5
1177	9
17562	1
1178	3
17563	1
1179	6
1180	2
1181	3
1182	3
1183	4
1184	4
1185	4
1186	5
1187	8
1188	10
1189	7
17573	1
1190	3
1191	5
1192	3
1193	9
1194	6
1195	2
17579	1
1196	2
1197	6
1198	4
1199	5
1200	3
1201	4
1202	1
1203	2
1204	9
1205	4
1206	5
1208	8
1209	5
1210	8
1211	6
1212	3
1213	5
17597	1
17598	1
1214	4
1215	3
1216	9
1217	7
1218	3
1219	6
1220	7
1221	3
1222	6
1223	1
1224	2
1225	7
1226	5
1227	2
1228	7
17613	1
1229	4
1230	5
1231	4
1232	2
1233	5
17617	1
1234	9
1235	4
1236	8
17620	1
1237	4
1238	5
17622	1
1239	5
1240	5
17624	1
1241	3
17625	1
17626	1
1242	5
1243	5
1244	2
1245	6
1246	9
1247	5
1248	6
1249	4
1250	5
1251	3
1252	5
17636	1
1253	1
1254	2
1255	5
1256	3
17640	1
1257	9
17642	2
1258	4
1259	8
1260	5
1261	2
1262	4
1263	2
1264	7
1265	6
1266	5
1267	4
1268	4
1269	3
1270	3
1271	7
1272	5
1273	6
1274	14
1275	4
1276	6
1277	5
1278	7
1279	9
1280	3
1281	3
1282	7
1283	9
1284	5
1285	3
1286	9
1287	4
1288	7
1289	5
1290	3
1291	9
1292	4
1293	3
1294	3
1295	4
1296	7
1297	4
1298	5
1299	4
1300	15
1301	3
1302	4
1303	2
1304	2
1305	4
17689	1
1306	2
1307	4
1308	5
17692	1
1309	3
17693	2
1310	5
1311	2
1312	6
1313	4
1314	10
1315	10
1316	5
1317	4
1318	5
1319	3
1320	4
1321	7
1322	6
1323	6
1324	5
17708	1
1325	13
1326	6
1327	6
1328	2
1329	4
1330	6
1331	5
1332	7
1333	1
17717	2
1334	1
17718	1
1335	6
1336	7
1337	2
1338	2
1339	3
1340	3
1341	4
1342	3
1343	3
1344	3
1345	8
1346	6
1347	8
1348	7
1349	5
1350	7
1351	2
1352	2
1353	3
1354	3
1355	3
17739	1
1356	3
1357	3
1358	7
1359	7
1360	4
1361	3
1362	4
1363	3
1364	2
1365	3
1366	5
1367	4
1368	2
1369	5
1370	4
1371	7
1372	9
1373	5
1374	2
17758	1
1375	4
17759	1
1376	8
1377	5
1378	6
1379	5
1380	7
1381	2
1382	3
1383	7
17767	1
1384	3
1385	7
1386	3
1387	8
1388	3
1389	6
1390	3
1391	6
1392	2
1393	5
1394	3
17779	1
1395	3
1396	8
1397	5
17781	1
1398	7
1399	1
17784	1
1400	3
1401	3
1402	7
1403	9
17787	1
1404	2
1405	8
1406	4
1407	7
17791	1
1408	5
1409	7
1410	11
17795	1
1411	4
1412	7
1413	2
1414	6
1415	4
17799	1
1416	4
1417	5
1418	5
1419	4
1420	8
1421	5
1422	6
1423	1
1424	5
1425	6
17809	1
1426	3
17810	1
1427	3
1428	7
1429	7
1430	5
1431	6
1432	4
1433	5
1434	5
17818	1
1435	7
1436	8
1437	4
1438	3
1439	6
1440	4
1441	4
17825	1
1442	3
1443	9
1444	5
1445	8
1446	6
1447	3
1448	3
1449	2
1450	2
1451	5
1452	6
1453	2
1454	6
1455	5
1456	4
1457	4
1458	9
17842	1
1459	6
1460	5
1461	4
1462	4
1463	2
1464	4
1465	3
1466	4
1467	3
1468	4
1469	4
1470	6
1471	5
17855	1
1472	5
1473	7
1474	4
1475	4
1476	3
1477	5
1478	3
17863	1
1479	2
1480	7
1481	2
1482	10
1483	4
1484	6
1485	6
17870	2
1486	2
1487	4
17872	2
1488	8
17873	2
1489	8
17874	1
1490	5
17875	2
1491	1
1492	7
1493	2
1494	7
1495	10
1496	6
1497	2
1498	2
17883	1
1499	8
1500	5
1501	5
1502	6
1503	1
1504	13
1505	10
1506	11
1507	6
1508	9
1509	4
1510	4
1511	6
17896	2
1512	2
1513	2
17897	1
1514	2
17899	1
1515	6
1516	6
1517	6
1518	4
1519	6
1520	9
1521	6
1522	4
17906	1
1523	1
1524	4
1525	7
1526	3
1527	7
1528	2
17912	1
1529	6
17913	1
1530	7
1531	5
1532	3
1533	5
1534	7
1535	6
1536	8
1537	6
1538	9
1539	5
1540	6
1541	6
1542	2
17926	1
1543	5
1544	4
1545	2
1546	10
1547	2
1548	5
1549	7
17933	1
1550	2
1551	4
1552	6
1553	4
1554	6
17938	1
1555	5
1556	3
17940	3
17941	1
1557	5
17942	2
1558	5
1559	4
17944	3
1560	3
1561	5
17946	1
1562	6
1563	7
1564	3
1565	4
1566	6
1567	6
1568	8
1569	8
17953	6
1570	8
1571	5
1573	4
1574	7
1575	1
1576	4
1577	3
1578	11
1579	6
17963	3
17964	3
1580	9
1581	4
1582	7
1583	4
1584	7
1585	3
1586	3
1587	7
1588	6
1589	8
1590	4
1591	6
1592	4
1593	7
1594	4
1595	2
1596	6
1597	1
17982	5
1598	4
1599	5
17983	1
1600	6
17984	1
1601	2
17986	2
1602	1
1603	3
17988	3
1604	8
17989	1
1605	2
1606	2
1607	5
1608	7
1609	6
1611	5
17995	1
1612	11
17997	4
1613	7
17998	1
1614	5
1615	6
17999	1
1616	6
1617	8
1618	7
1619	3
18003	1
1620	4
1621	5
1622	4
1623	4
1624	6
1625	8
1626	5
1627	6
1628	5
1629	2
1630	5
1631	3
1632	3
1633	8
1634	3
1635	5
18019	1
1636	5
1637	7
1638	1
1639	5
18024	1
1640	3
1641	5
1642	6
1643	5
1644	10
1645	4
18030	1
1646	4
1647	4
18032	3
1648	3
1649	2
1650	8
18034	1
1651	4
1652	5
1653	10
1654	9
1655	10
1656	5
18041	1
1657	4
1658	5
1659	6
18044	2
1660	6
1661	9
1662	10
1663	7
1664	9
18049	1
1666	11
1667	5
1668	3
1669	3
1670	4
1671	5
1672	5
1673	10
1674	6
1676	6
1677	5
1678	7
1679	5
1680	3
1681	6
1682	7
1683	4
1684	7
1685	5
1686	5
1687	7
1688	5
1689	4
1690	2
1691	5
1692	8
1693	4
1694	9
1695	7
1696	5
1697	7
1698	6
18082	2
1699	6
1700	2
1701	6
1702	7
1703	6
1704	6
1705	9
1706	5
1707	6
1708	1
18092	1
1709	4
1710	6
1711	6
1712	5
1713	4
1714	8
1715	2
1716	6
1717	5
18101	1
1718	1
1719	6
